 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
367  | chimpanzee |   1045t - 24033t  |    -7_399 - -7_394    |   L1PA3(h) - L1PA2(h)   |  8917   |  True  | L1PA3hou, L1PA3toi, L1PA2tou, L1PA2hoi | chimpanzee 
368  | chimpanzee |  17629t - 36814t  |    -1_662 - -1_660    |    L1P1(t) - L1PA3(t)   |  8977   |  True  | L1P1tou, L1P1hoi, L1PA3hou, L1PA3toi | chimpanzee 
369  | chimpanzee |  14376t - 7277h   |     8_297 - 8_301     |   L1PA5(t) - L1PA3(h)   |  8988   |  True  | L1PA5tou, L1PA5hoi, L1PA3tou, L1PA3hoi | chimpanzee 
370  | chimpanzee |  12138t - 15752t  |      6_11 - 6_18      |   L1PA5(h) - L1PA3(t)   |  8990   |  True  | L1PA5hou, L1PA5toi, L1PA3hou, L1PA3toi | chimpanzee 
371  | chimpanzee |  25915t - 191h    |    10_419 - 10_421    |   L1PA3(t) - L1PA5(h)   |  8991   |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
372  | chimpanzee |  12137t - 11124h  |    16_146 - 16_147    |    L1Pt(h) - L1Pt(t)    |  9033   |  True  | L1Pthou, L1Pttoi | chimpanzee 
373  | chimpanzee |   9196t - 37162t  |      8_76 - 8_77      |   L1PA3(t) - L1PA3(h)   |  9080   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
374  | chimpanzee |  24951h - 11233h  |   -2B_107 - -2B_105   |   L1PA3(h) - L1PA4(t)   |  9093   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
375  | chimpanzee |   1885t - 10133h  |    14_102 - 14_151    |   L1PA5(t) - L1Pt(t)    |  9119   |  True  | L1PA5tou, L1PA5hoi, L1Pthou, L1Pttoi | chimpanzee 
376  | chimpanzee |  32970t - 9219h   |   -10_365 - -10_364   |   L1PA5(t) - L1PA5(h)   |  9157   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
377  | chimpanzee |  10845h - 6366h   |    -1_673 - -1_670    |   L1PA3(h) - L1PA4(h)   |  9192   |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
378  | chimpanzee |  15105t - 24657h  |    12_251 - 12_252    |   L1PA4(t) - L1PA4(h)   |  9262   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
379  | chimpanzee |  10546t - 33556t  |   -11_268 - -11_267   |    L1P1(h) - L1P1(t)    |  9273   |  True  | L1P1hou, L1P1toi | chimpanzee 
380  | chimpanzee |  24423t - 17570h  |     7_544 - 7_554     |   L1PA2(t) - L1PA3(t)   |  9284   |  True  | L1PA2tou, L1PA2hoi, L1PA3hou, L1PA3toi | chimpanzee 
381  | chimpanzee |   4516h - 21244t  |      5_37 - 5_42      |   L1PA4(t) - L1PA2(h)   |  9319   |  True  | L1PA4tou, L1PA4hoi, L1PA2tou, L1PA2hoi | chimpanzee 
382  | chimpanzee |  28693h - 540h    |      1_53 - 1_54      |   L1PA5(h) - L1PA5(t)   |  9380   |  True  | L1PA5hou, L1PA5toi | chimpanzee 
383  | chimpanzee |  14240t - 12623t  |    -7_367 - -7_351    |   L1PA3(h) - L1PA4(h)   |  9391   |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
384  | chimpanzee |  36630h - 7648h   |    2B_408 - 2B_410    |   L1PA3(t) - L1PA4(t)   |  9420   |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
385  | chimpanzee |   6233t - 15441h  |     5_152 - 5_158     |   L1PA3(t) - L1PA5(h)   |  9613   |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
386  | chimpanzee |  12318h - 28674h  |    -18_45 - -18_42    |   L1PA2(h) - L1PA3(t)   |  9657   |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
387  | chimpanzee |  10555h - 24191h  |   -10_109 - 10_108    |   L1PA4(t) - L1PA5(t)   |  9696   |  True  | L1PA4tou, L1PA4hoi, L1PA5hou, L1PA5toi | chimpanzee 
388  | chimpanzee |  14609t - 3966t   |     6_544 - 6_550     |   L1PA3(t) - L1P1(h)    |  9705   |  True  | L1PA3tou, L1PA3hoi, L1P1tou, L1P1hoi | chimpanzee 
389  | chimpanzee |  17435h - 16879t  |     -5_25 - -5_19     |    L1Pt(h) - L1Pt(t)    |  9733   |  True  | L1Pthou, L1Pttoi | chimpanzee 
390  | chimpanzee |  40076h - 13554t  |    -4_375 - -4_361    |   L1PA2(h) - L1PA3(t)   |  9759   |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
391  | chimpanzee |   6205t - 29922t  |     16_55 - 1_33      |   L1PA3(h) - L1PA4(h)   |  9778   | False  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
392  | chimpanzee |  16039h - 3540h   |    -4_803 - -4_802    |   L1PA4(h) - L1PA4(t)   |  9797   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
393  | chimpanzee |  22231h - 13442t  |     1_333 - 1_342     |   L1PA3(t) - L1PA5(t)   |  9819   |  True  | L1PA3tou, L1PA3hoi, L1PA5hou, L1PA5toi | chimpanzee 
394  | chimpanzee |  25607h - 7140t   |     5_616 - 5_628     |    L1P1(t) - L1PA2(t)   |  9945   |  True  | L1P1tou, L1P1hoi, L1PA2hou, L1PA2toi | chimpanzee 
395  | chimpanzee |   5368t - 15697t  |     1_446 - 1_448     |   L1PA4(h) - L1P1(t)    |  9972   |  True  | L1PA4hou, L1PA4toi, L1P1hou, L1P1toi | chimpanzee 
396  | chimpanzee |   1946h - 6259t   |    -3_621 - -3_619    |   L1PA3(h) - L1PA3(h)   |  10081  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
397  | chimpanzee |  15201t - 8701t   |   -14_213 - -14_210   |   L1PA4(h) - L1PA3(h)   |  10106  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
398  | chimpanzee |   5541t - 9777t   |    -19_40 - -19_37    |    L1Pt(h) - L1PA4(h)   |  10107  |  True  | L1Pthou, L1Pttoi, L1PA4tou, L1PA4hoi | chimpanzee 
399  | chimpanzee |  11861h - 37794h  |    -8_178 - -8_173    |   L1PA4(t) - L1PA3(h)   |  10130  |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
400  | chimpanzee |   2316t - 35131h  |    -3_828 - -3_818    |   L1PA4(h) - L1PA4(h)   |  10169  |  True  | L1PA4hou, L1PA4toi, L1PA4tou, L1PA4hoi | chimpanzee 
401  | chimpanzee |   4649t - 12725t  |     5_201 - 5_205     |    L1Pt(t) - L1PA3(t)   |  10253  |  True  | L1Pttou, L1Pthoi, L1PA3hou, L1PA3toi | chimpanzee 
402  | chimpanzee |  14750h - 25353h  |   -16_174 - -16_173   |   L1PA5(t) - L1PA5(h)   |  10285  |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
403  | chimpanzee |  15441t - 2139h   |     5_158 - 5_164     |   L1PA2(h) - L1PA3(t)   |  10313  |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
404  | chimpanzee |  12386h - 52391h  |   -14_220 - -14_219   |   L1PA4(h) - L1PA4(t)   |  10320  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
405  | chimpanzee |  29650t - 4161h   |      6_94 - 6_95      |   L1PA3(t) - L1PA3(h)   |  10377  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
406  | chimpanzee |  21188t - 11185t  |   -10_154 - -10_151   |   L1PA4(h) - L1PA3(h)   |  10381  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
407  | chimpanzee |  14711t - 4056t   |   -10_436 - -10_435   |   L1PA3(t) - L1PA3(h)   |  10458  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
408  | chimpanzee |   4616t - 8472h   |    2A_346 - 2A_349    |   L1PA4(h) - L1PA3(h)   |  10504  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
409  | chimpanzee |   8599h - 9078t   |    11_170 - 11_219    |   L1PA3(h) - L1PA3(t)   |  10538  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
410  | chimpanzee |   4226t - 8394h   |   -12_404 - -12_402   |   L1PA4(t) - L1PA3(t)   |  10559  |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
411  | chimpanzee |   3527t - 24705h  |   -11_167 - -11_165   |   L1PA3(h) - L1P1(h)    |  10583  |  True  | L1PA3hou, L1PA3toi, L1P1tou, L1P1hoi | chimpanzee 
412  | chimpanzee |  10745h - 1084h   |     -X_50 - -X_49     |   L1PA4(h) - L1PA4(t)   |  10589  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
413  | chimpanzee |   8260h - 24294t  |    10_230 - 10_232    |   L1PA4(t) - L1PA4(h)   |  10594  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
414  | chimpanzee |  10812t - 3916h   |    2A_387 - 2A_388    |    L1Pt(h) - L1Pt(t)    |  10616  |  True  | L1Pthou, L1Pttoi | chimpanzee 
415  | chimpanzee |  53106t - 6346h   |     X_445 - X_449     |    L1Pt(h) - L1P1(t)    |  10620  |  True  | L1Pthou, L1Pttoi, L1P1hou, L1P1toi | chimpanzee 
416  | chimpanzee |   8198h - 19433h  |   -2B_197 - -2B_191   |    L1P1(t) - L1PA3(h)   |  10675  |  True  | L1P1tou, L1P1hoi, L1PA3tou, L1PA3hoi | chimpanzee 
417  | chimpanzee |   6306t - 25522t  |     3_591 - 3_602     |   L1PA5(t) - L1PA2(t)   |  10710  |  True  | L1PA5tou, L1PA5hoi, L1PA2hou, L1PA2toi | chimpanzee 
418  | chimpanzee |  13923t - 11058t  |     2A_85 - 2A_86     |   L1PA5(t) - L1PA5(h)   |  10794  |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
419  | chimpanzee |  11061h - 16490t  |     7_412 - 7_416     |   L1PA3(h) - L1PA3(h)   |  10861  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
420  | chimpanzee |  12377h - 2244h   |     6_616 - 6_622     |   L1PA5(h) - L1PA3(t)   |  10920  |  True  | L1PA5hou, L1PA5toi, L1PA3hou, L1PA3toi | chimpanzee 
421  | chimpanzee |   3474t - 39117t  |   -12_443 - -12_438   |   L1PA5(h) - L1PA3(t)   |  10981  |  True  | L1PA5hou, L1PA5toi, L1PA3hou, L1PA3toi | chimpanzee 
422  | chimpanzee |  14648h - 6059t   |    -7_599 - -7_592    |   L1PA2(t) - L1PA4(h)   |  10982  |  True  | L1PA2tou, L1PA2hoi, L1PA4tou, L1PA4hoi | chimpanzee 
423  | chimpanzee |  12633t - 11610t  |     9_258 - 9_261     |   L1PA4(h) - L1PA5(h)   |  11004  |  True  | L1PA4hou, L1PA4toi, L1PA5tou, L1PA5hoi | chimpanzee 
424  | chimpanzee |   1816t - 3316h   |    -9_188 - -9_186    |   L1PA3(h) - L1PA3(h)   |  11126  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
425  | chimpanzee |   5404h - 3985t   |    -3_525 - -3_523    |   L1PA3(h) - L1PA3(h)   |  11127  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
426  | chimpanzee |  10120h - 15582h  |     9_309 - 9_310     |   L1PA2(h) - L1PA2(t)   |  11161  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
427  | chimpanzee |  12127h - 2630t   |   -15_168 - -15_166   |   L1PA3(h) - L1PA3(t)   |  11162  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
428  | chimpanzee |  16170t - 21227h  |   -2A_250 - -2A_233   |   L1PA3(h) - L1PA3(h)   |  11209  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
429  | chimpanzee |   1875t - 28088t  |    -X_267 - -X_260    |   L1PA3(h) - L1PA3(t)   |  11212  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
430  | chimpanzee |  11720t - 2076t   |    -3_632 - -3_628    |    L1P1(h) - L1PA3(t)   |  11229  |  True  | L1P1hou, L1P1toi, L1PA3hou, L1PA3toi | chimpanzee 
431  | chimpanzee |  20445h - 7863h   |    11_438 - 11_444    |   L1PA3(t) - L1P1(t)    |  11277  |  True  | L1PA3tou, L1PA3hoi, L1P1hou, L1P1toi | chimpanzee 
432  | chimpanzee |   5958h - 12064t  |    11_271 - 11_274    |   L1PA2(t) - L1PA6(h)   |  11287  |  True  | L1PA2tou, L1PA2hoi, L1PA3hou, L1PA3toi, L1PA6tou, L1PA6hoi | chimpanzee 
433  | chimpanzee |   3462h - 19404h  |     6_512 - 6_513     |   L1PA3(t) - L1PA3(h)   |  11319  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
434  | chimpanzee |  18512t - 22439t  |    -8_569 - -8_568    |   L1PA5(h) - L1PA5(t)   |  11396  |  True  | L1PA5hou, L1PA5toi | chimpanzee 
435  | chimpanzee |  13390h - 10511h  |    -7_157 - -7_156    |   L1PA3(t) - L1PA3(h)   |  11460  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
436  | chimpanzee |   6294h - 2286h   |     17_28 - 17_30     |   L1PA3(t) - L1PA4(t)   |  11518  |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
437  | chimpanzee |  25651h - 23698h  |     5_690 - 5_693     |   L1PA4(h) - L1P1(t)    |  11528  |  True  | L1PA4hou, L1PA4toi, L1P1hou, L1P1toi | chimpanzee 
438  | chimpanzee |    153t - 8000h   |    2A_202 - 2A_218    |   L1PA4(h) - L1PA5(t)   |  11597  |  True  | L1PA4hou, L1PA4toi, L1PA5hou, L1PA5toi | chimpanzee 
439  | chimpanzee |  15505h - 257t    |     6_146 - 6_152     |   L1PA4(h) - L1P1(t)    |  11617  |  True  | L1PA4hou, L1PA4toi, L1P1hou, L1P1toi | chimpanzee 
440  | chimpanzee |   6535h - 16132h  |    -1_272 - -1_268    |   L1PA4(h) - L1PA3(h)   |  11630  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
441  | chimpanzee |   9672t - 28480h  |     3_695 - 3_699     |   L1PA3(t) - L1PA3(h)   |  11655  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
442  | chimpanzee |    870h - 10659h  |     3_260 - 3_264     |    L1P1(t) - L1PA3(h)   |  11699  |  True  | L1P1tou, L1P1hoi, L1PA3tou, L1PA3hoi | chimpanzee 
443  | chimpanzee |  22746h - 3237h   |    -7_637 - -7_633    |    L1P1(h) - L1PA3(h)   |  11714  |  True  | L1P1hou, L1P1toi, L1PA3tou, L1PA3hoi | chimpanzee 
444  | chimpanzee |  16892h - 13803t  |     -4_11 - -4_5      |   L1PA3(h) - L1PA3(h)   |  11833  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
445  | chimpanzee |  32913t - 20339h  |     3_777 - 3_780     |   L1PA3(t) - L1PA2(t)   |  11843  |  True  | L1PA3tou, L1PA3hoi, L1PA2hou, L1PA2toi | chimpanzee 
446  | chimpanzee |  15225h - 4488h   |   -2B_499 - -2B_497   |   L1PA3(t) - L1PA3(t)   |  11856  |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
447  | chimpanzee |   1368t - 11428t  |    11_277 - 11_279    |   L1PA3(h) - L1PA3(t)   |  11955  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
448  | chimpanzee |   9610t - 22769t  |     3_842 - 3_843     |    L1Pt(h) - L1Pt(t)    |  11958  |  True  | L1Pthou, L1Pttoi | chimpanzee 
449  | chimpanzee |  17726h - 3997t   |     5_732 - 5_739     |    L1Pt(t) - L1P1(h)    |  11959  |  True  | L1Pttou, L1Pthoi, L1P1tou, L1P1hoi | chimpanzee 
450  | chimpanzee |  17746h - 7732t   |     1_673 - 1_674     |   L1PA3(t) - L1PA3(h)   |  12051  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
451  | chimpanzee |   9361h - 21633h  |    14_226 - 14_227    |   L1PA3(t) - L1PA3(h)   |  12084  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
452  | chimpanzee |  16745h - 31932h  |     7_388 - 7_394     |    L1Pt(t) - L1Pt(t)    |  12085  |  True  | L1Pttou, L1Pthoi, L1Pthou, L1Pttoi | chimpanzee 
453  | chimpanzee |  20738h - 22145t  |    10_340 - 10_341    |   L1PA4(t) - L1PA4(h)   |  12143  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
454  | chimpanzee |  30125t - 5412h   |     12_64 - 12_62     |    L1Pt(h) - L1PA2(h)   |  12269  |  True  | L1Pthou, L1Pttoi, L1PA2tou, L1PA2hoi | chimpanzee 
455  | chimpanzee |  24222h - 2929h   |    -16_37 - -16_33    |   L1PA2(h) - L1PA5(h)   |  12322  |  True  | L1PA2hou, L1PA2toi, L1PA5tou, L1PA5hoi | chimpanzee 
456  | chimpanzee |  26658h - 16966h  |     13_31 - 13_39     |   L1PA3(t) - L1PA3(h)   |  12330  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
457  | chimpanzee |  21695h - 16565h  |     9_255 - 9_257     |    L1Pt(h) - L1Pt(h)    |  12404  |  True  | L1Pthou, L1Pttoi, L1Pttou, L1Pthoi | chimpanzee 
458  | chimpanzee |  21168h - 7145t   |   -2B_104 - -2B_98    |   L1PA3(h) - L1Pt(h)    |  12632  |  True  | L1PA3hou, L1PA3toi, L1Pttou, L1Pthoi | chimpanzee 
459  | chimpanzee |  21351t - 31910h  |     2A_66 - 2A_69     |    L1P1(t) - L1P1(t)    |  12642  |  True  | L1P1tou, L1P1hoi, L1P1hou, L1P1toi | chimpanzee 
460  | chimpanzee |  28592h - 17726t  |     5_730 - 5_732     |    L1P1(h) - L1PA4(t)   |  12686  |  True  | L1P1hou, L1P1toi, L1PA4hou, L1PA4toi | chimpanzee 
461  | chimpanzee |  24216t - 3733h   |    -3_224 - -3_223    |   L1PA3(h) - L1PA3(t)   |  12836  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
462  | chimpanzee |  21231h - 8810h   |    -9_299 - -9_297    |   L1PA2(t) - L1Pt(h)    |  12848  |  True  | L1PA2tou, L1PA2hoi, L1Pttou, L1Pthoi | chimpanzee 
463  | chimpanzee |   6456h - 20255t  |    -9_144 - -9_139    |   L1PA5(h) - L1PA3(h)   |  12849  |  True  | L1PA5hou, L1PA5toi, L1PA3tou, L1PA3hoi | chimpanzee 
464  | chimpanzee |   7616h - 13488t  |    -1_609 - -1_608    |    L1P1(t) - L1P1(h)    |  12870  |  True  | L1P1tou, L1P1hoi | chimpanzee 
465  | chimpanzee |  16490h - 15634h  |     7_416 - 7_418     |   L1PA3(t) - L1PA4(h)   |  12983  |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
466  | chimpanzee |  10299h - 1143h   |   -2A_328 - 2A_383    |    L1P1(t) - L1PA4(h)   |  13001  |  True  | L1P1tou, L1P1hoi, L1PA4tou, L1PA4hoi | chimpanzee 
467  | chimpanzee |  13748t - 10613h  |     17_12 - 17_13     |   L1PA3(h) - L1PA3(t)   |  13308  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
468  | chimpanzee |    815t - 10063t  |     9_285 - 9_286     |   L1PA3(h) - L1PA3(t)   |  13355  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
469  | chimpanzee |   4359h - 11828h  |     1_649 - 1_653     |   L1PA3(h) - L1P1(h)    |  13364  |  True  | L1PA3hou, L1PA3toi, L1P1tou, L1P1hoi | chimpanzee 
470  | chimpanzee |   3377t - 19556h  |    10_232 - 10_255    |   L1PA4(t) - L1PA4(h)   |  13388  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
471  | chimpanzee |   5461h - 9775t   |     20_61 - 20_68     |   L1PA2(h) - L1PA4(h)   |  13392  |  True  | L1PA2hou, L1PA2toi, L1PA4tou, L1PA4hoi | chimpanzee 
472  | chimpanzee |  20554t - 5667t   |     16_60 - 16_73     |   L1PA4(t) - L1PA2(h)   |  13493  |  True  | L1PA4tou, L1PA4hoi, L1PA2tou, L1PA2hoi | chimpanzee 
473  | chimpanzee |  13012t - 14376h  |     8_294 - 8_297     |   L1PA3(t) - L1PA4(h)   |  13536  |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
474  | chimpanzee |  26087h - 16222h  |     4_799 - 4_802     |   L1PA3(h) - L1PA4(t)   |  13609  |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
475  | chimpanzee |   1104t - 40783t  |     3_553 - 3_563     |   L1PA4(t) - L1PA3(t)   |  13690  |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
476  | chimpanzee |  30668t - 34556t  |      7_56 - 7_57      |   L1PA3(h) - L1PA3(t)   |  13747  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
477  | chimpanzee |   5233h - 26864t  |     5_646 - -5_181    |   L1PA2(h) - L1P1(t)    |  13891  |  True  | L1PA2hou, L1PA2toi, L1P1hou, L1P1toi | chimpanzee 
478  | chimpanzee |  20065h - 30394h  |    -7_589 - -7_588    |   L1PA3(h) - L1PA3(t)   |  13928  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
479  | chimpanzee |  19896t - 9058h   |    -7_423 - 7_282     |   L1PA3(h) - L1PA3(h)   |  14037  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
480  | chimpanzee |  19276h - 13831h  |    -7_164 - -7_162    |    L1Pt(h) - L1P1(t)    |  14122  |  True  | L1Pthou, L1Pttoi, L1P1hou, L1P1toi | chimpanzee 
481  | chimpanzee |   6908h - 5185t   |     5_541 - 5_547     |    L1P1(t) - L1PA2(h)   |  14206  |  True  | L1P1tou, L1P1hoi, L1PA2tou, L1PA2hoi | chimpanzee 
482  | chimpanzee |   5923h - 9514t   |     19_41 - 19_42     |   L1PA4(t) - L1PA4(h)   |  14434  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
483  | chimpanzee |  16955t - 24825h  |     3_486 - 3_490     |   L1PA4(h) - L1Pt(h)    |  14435  |  True  | L1PA4hou, L1PA4toi, L1Pttou, L1Pthoi | chimpanzee 
484  | chimpanzee |  23110h - 16497t  |   -18_153 - -18_152   |   L1PA4(h) - L1PA4(t)   |  14519  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
485  | chimpanzee |  35832t - 20186h  |    -4_645 - -4_640    |    L1P1(h) - L1P1(t)    |  14615  |  True  | L1P1hou, L1P1toi | chimpanzee 
486  | chimpanzee |  16893h - 43914h  |    -8_173 - -8_150    |   L1PA4(h) - L1PA4(h)   |  14645  |  True  | L1PA4hou, L1PA4toi, L1PA4tou, L1PA4hoi | chimpanzee 
487  | chimpanzee |  10573h - 12734h  |      12_6 - 12_7      |   L1PA2(t) - L1PA2(h)   |  14677  |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
488  | chimpanzee |  18667h - 4749t   |     7_687 - 7_690     |    L1P1(t) - L1PA3(t)   |  14706  |  True  | L1P1tou, L1P1hoi, L1PA3hou, L1PA3toi | chimpanzee 
489  | chimpanzee |    482h - 12781t  |    2A_343 - 2A_346    |   L1PA4(h) - L1PA4(h)   |  14830  |  True  | L1PA4hou, L1PA4toi, L1PA4tou, L1PA4hoi | chimpanzee 
490  | chimpanzee |  17652h - 6116t   |     13_76 - -13_77    |    L1P1(t) - L1PA4(h)   |  14836  |  True  | L1P1tou, L1P1hoi, L1PA4tou, L1PA4hoi | chimpanzee 
491  | chimpanzee |  30915h - 6742t   |     -1_45 - -1_42     |    L1P1(h) - L1P1(h)    |  14873  |  True  | L1P1hou, L1P1toi, L1P1tou, L1P1hoi | chimpanzee 
492  | chimpanzee |  20283h - 6164t   |    -4_864 - -4_862    |   L1PA3(h) - L1PA3(h)   |  15058  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
493  | chimpanzee |   6216t - 1077t   |   -15_152 - -15_139   |   L1PA3(h) - L1PA2(t)   |  15167  |  True  | L1PA3hou, L1PA3toi, L1PA2hou, L1PA2toi | chimpanzee 
494  | chimpanzee |  10204t - 14089h  |   -2B_480 - -2B_474   |   L1PA5(t) - L1PA4(h)   |  15239  |  True  | L1PA5tou, L1PA5hoi, L1PA4tou, L1PA4hoi | chimpanzee 
495  | chimpanzee |  16908t - 128h    |     17_88 - 17_89     |    L1P1(t) - L1P1(h)    |  15300  |  True  | L1P1tou, L1P1hoi | chimpanzee 
496  | chimpanzee |   4391h - 6070t   |    -3_517 - -3_513    |   L1PA6(h) - L1PA3(h)   |  15305  |  True  | L1PA6hou, L1PA6toi, L1PA3tou, L1PA3hoi | chimpanzee 
497  | chimpanzee |   9549h - 10022t  |    -4_256 - -4_255    |   L1PA5(t) - L1PA5(h)   |  15334  |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
498  | chimpanzee |  31794t - 407h    |     9_149 - 9_151     |   L1PA3(h) - L1PA3(h)   |  15423  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
499  | chimpanzee |   6710h - 8449t   |    12_455 - 12_457    |   L1PA4(t) - L1PA3(t)   |  15478  |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
500  | chimpanzee |  13948t - 32956t  |     11_34 - 11_41     |    L1P1(t) - L1Pt(t)    |  15479  |  True  | L1P1tou, L1P1hoi, L1Pthou, L1Pttoi | chimpanzee 
501  | chimpanzee |  23383t - 26054t  |    -4_260 - -4_257    |   L1PA4(t) - L1PA4(h)   |  15652  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
502  | chimpanzee |  12773t - 22362t  |   -12_421 - -12_421   |   L1PA3(h) - L1PA2(h)   |  15675  |  True  | L1PA3hou, L1PA3toi, L1PA2tou, L1PA2hoi | chimpanzee 
503  | chimpanzee |   6163h - 10216h  |     5_697 - 5_719     |    L1P1(t) - L1PA5(t)   |  15797  |  True  | L1P1tou, L1P1hoi, L1PA5hou, L1PA5toi | chimpanzee 
504  | chimpanzee |   2798h - 17567t  |    2A_261 - 2A_273    |   L1PA3(h) - L1PA5(h)   |  15914  |  True  | L1PA3hou, L1PA3toi, L1PA5tou, L1PA5hoi | chimpanzee 
505  | chimpanzee |  12869t - 8603t   |     17_31 - 17_32     |   L1PA4(t) - L1PA4(h)   |  15944  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
506  | chimpanzee |   7696t - 14686t  |       1_9 - 1_10      |   L1PA3(h) - L1PA3(t)   |  15970  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
507  | chimpanzee |   2936h - 25650h  |     5_693 - 5_694     |    L1Pt(t) - L1Pt(h)    |  16085  |  True  | L1Pttou, L1Pthoi | chimpanzee 
508  | chimpanzee |  14625h - 29345h  |    -4_198 - 4_180     |   L1PA3(t) - L1PA2(t)   |  16091  |  True  | L1PA3tou, L1PA3hoi, L1PA2hou, L1PA2toi | chimpanzee 
509  | chimpanzee |  29259h - 8641h   |     4_568 - 4_572     |   L1PA3(h) - L1PA3(h)   |  16124  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
