 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
285  |    dog     |  14639h - 2626h   |     -35_6 - -35_4     |   L1_Cf(h) - L1_Canis1(h) |  14989  |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1tou, L1_Canis1hoi | dog 
286  |    dog     |  17535h - 1326t   |      -6_2 - -6_1      | L1_Canis1(t) - L1_Canis1(h) |  15150  |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
287  |    dog     |   7067h - 15256t  |     19_81 - 19_88     |   L1_Cf(t) - L1_Canis1(t) |  15757  |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1hou, L1_Canis1toi | dog 
288  |    dog     |  15105t - 24657h  |     27_31 - 27_35     | L1_Canis1(h) - L1_Canis1(h) |  15842  |  True  | L1_Canis1hou, L1_Canis1toi, L1_Canis1tou, L1_Canis1hoi | dog 
289  |    dog     |   6908h - 5185t   |      -3_3 - -3_1      | L1_Canis1(t) - L1_Cf(h)   |  15916  |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Cftou, L1_Cfhoi | dog 
290  |    dog     |   8449h - 5655t   |      26_8 - 26_9      | L1_Canis1(h) - L1_Canis1(t) |  16311  |  True  | L1_Canis1hou, L1_Canis1toi | dog 
291  |    dog     |  10979h - 11739h  |    -12_94 - -12_93    | L1_Canis1(h) - L1_Canis1(t) |  16519  |  True  | L1_Canis1hou, L1_Canis1toi | dog 
292  |    dog     |   4686h - 23424t  |     -4_52 - -4_51     |   L1_Cf(h) - L1_Cf(t)   |  16986  |  True  | L1_Cfhou, L1_Cftoi | dog 
293  |    dog     |  19276h - 13831h  |     18_15 - 18_22     |   L1_Cf(h) - L1_Cf(h)   |  17011  |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
294  |    dog     |   2798h - 17567t  |    -17_51 - -17_49    | L1_Canis1(h) - L1_Canis1(t) |  17326  |  True  | L1_Canis1hou, L1_Canis1toi | dog 
295  |    dog     |  16796t - 41135h  |     31_16 - 31_17     |   L1_Cf(h) - L1_Cf(t)   |  17346  |  True  | L1_Cfhou, L1_Cftoi | dog 
296  |    dog     |  14431h - 8259t   |     -5_10 - -5_9      |   L1_Cf(t) - L1_Cf(h)   |  17463  |  True  | L1_Cftou, L1_Cfhoi | dog 
297  |    dog     |   8472t - 48176t  |    -10_45 - -10_44    |   L1_Cf(t) - L1_Cf(h)   |  17946  |  True  | L1_Cftou, L1_Cfhoi | dog 
298  |    dog     |   3431h - 15417h  |    -2_101 - -2_100    |   L1_Cf(h) - L1_Cf(t)   |  18127  |  True  | L1_Cfhou, L1_Cftoi | dog 
299  |    dog     |  17344t - 16529t  |     -4_19 - -4_18     | L1_Canis1(t) - L1_Canis1(h) |  18651  |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
300  |    dog     |  49077t - 16954h  |     16_75 - -16_70    | L1_Canis1(t) - L1_Cf(t)   |  18871  |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Cfhou, L1_Cftoi | dog 
301  |    dog     |  23199t - 35641t  |     -3_86 - -3_84     | L1_Canis1(t) - L1_Canis1(h) |  19061  |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
302  |    dog     |  15925h - 9890h   |     28_38 - 28_39     | L1_Canis1(t) - L1_Canis1(h) |  19065  |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
303  |    dog     |   7600h - 11713t  |     -38_2 - -38_1     | L1_Canis1(t) - L1_Canis1(h) |  19214  |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
304  |    dog     |  19983t - 4330t   |     -6_69 - -6_68     | L1_Canis1(h) - L1_Canis1(t) |  19400  |  True  | L1_Canis1hou, L1_Canis1toi | dog 
305  |    dog     |  36826t - 36805t  |    -20_31 - -20_30    | L1_Canis1(h) - L1_Canis1(t) |  19866  |  True  | L1_Canis1hou, L1_Canis1toi | dog 
306  |    dog     |  11452t - 259h    |      5_55 - 5_56      | L1_Canis1(t) - L1_Canis1(h) |  20295  |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
307  |    dog     |  17177t - 4874t   |      15_5 - 15_6      |   L1_Cf(t) - L1_Cf(h)   |  20941  |  True  | L1_Cftou, L1_Cfhoi | dog 
308  |    dog     |  23253h - 12877h  |     31_26 - 31_27     |   L1_Cf(h) - L1_Cf(t)   |  20985  |  True  | L1_Cfhou, L1_Cftoi | dog 
309  |    dog     |     13h - 19556h  |      -X_9 - 4_51      |   L1_Cf(h) - L1_Canis1(h) |  21018  |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1tou, L1_Canis1hoi | dog 
310  |    dog     |  21118t - 15790h  |     33_32 - 33_33     |   L1_Cf(t) - L1_Cf(h)   |  21088  |  True  | L1_Cftou, L1_Cfhoi | dog 
311  |    dog     |   3643t - 669t    |     19_34 - 19_35     |   L1_Cf(t) - L1_Cf(h)   |  21200  |  True  | L1_Cftou, L1_Cfhoi | dog 
312  |    dog     |   7097h - 7351t   |      3_39 - 3_41      | L1_Canis1(h) - L1_Canis1(h) |  21385  |  True  | L1_Canis1hou, L1_Canis1toi, L1_Canis1tou, L1_Canis1hoi | dog 
313  |    dog     |  25973h - 13267h  |      8_96 - 8_97      |   L1_Cf(t) - L1_Cf(h)   |  21904  |  True  | L1_Cftou, L1_Cfhoi | dog 
314  |    dog     |  31022t - 4176h   |     X_402 - X_410     |   L1_Cf(h) - L1_Cf(h)   |  22425  |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
315  |    dog     |  12728t - 11725t  |     12_74 - 12_75     |   L1_Cf(h) - L1_Cf(t)   |  22841  |  True  | L1_Cfhou, L1_Cftoi | dog 
316  |    dog     |  31299h - 23959t  |    -22_88 - -22_87    |   L1_Cf(t) - L1_Cf(h)   |  22910  |  True  | L1_Cftou, L1_Cfhoi | dog 
317  |    dog     |  17627h - 37385h  |    -8_111 - -8_110    |   L1_Cf(t) - L1_Cf(h)   |  22991  |  True  | L1_Cftou, L1_Cfhoi | dog 
318  |    dog     |  23110h - 16497t  |     7_112 - 7_113     | L1_Canis1(t) - L1_Canis1(h) |  23391  |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
319  |    dog     |  25039h - 3493t   |    -24_26 - -24_25    |   L1_Cf(h) - L1_Cf(t)   |  24031  |  True  | L1_Cfhou, L1_Cftoi | dog 
320  |    dog     |   3809h - 15608t  |    -15_72 - -15_69    |   L1_Cf(h) - L1_Cf(h)   |  24489  |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
321  |    dog     |  14648t - 1766t   |    -14_18 - -16_16    |   L1_Cf(h) - L1_Canis1(t) |  26341  |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1hou, L1_Canis1toi | dog 
322  |    dog     |   9115h - 45321t  |      1_43 - 1_47      | L1_Canis1(h) - L1_Cf(t)   |  27262  |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cfhou, L1_Cftoi | dog 
323  |    dog     |   4397h - 3267t   |     14_20 - 14_22     | L1_Canis1(h) - L1_Cf(t)   |  27799  |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cfhou, L1_Cftoi | dog 
324  |    dog     |   3111h - 15720h  |    -18_32 - -18_30    |   L1_Cf(h) - L1_Cf(h)   |  27890  |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
325  |    dog     |   3537t - 19781h  |    -X_332 - -X_330    | L1_Canis1(h) - L1_Canis1(h) |  29078  |  True  | L1_Canis1hou, L1_Canis1toi, L1_Canis1tou, L1_Canis1hoi | dog 
326  |    dog     |  52391t - 2421t   |     -8_77 - 1_24      | L1_Canis1(h) - L1_Cf(h)   |  29372  |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cftou, L1_Cfhoi | dog 
327  |    dog     |  15697t - 5368t   |      7_35 - 7_39      | L1_Canis1(h) - L1_Canis1(t) |  29379  |  True  | L1_Canis1hou, L1_Canis1toi | dog 
328  |    dog     |  25912t - 29019h  |     32_47 - 32_51     | L1_Canis1(h) - L1_Canis1(t) |  30495  |  True  | L1_Canis1hou, L1_Canis1toi | dog 
329  |    dog     |   1145h - 12182t  |    -33_11 - -33_10    |   L1_Cf(h) - L1_Cf(t)   |  31224  |  True  | L1_Cfhou, L1_Cftoi | dog 
330  |    dog     |   4774t - 25260h  |      19_1 - 19_4      | L1_Canis1(h) - L1_Cf(h)   |  32633  |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cftou, L1_Cfhoi | dog 
331  |    dog     |   9775t - 5461h   |      24_3 - 24_6      | L1_Canis1(t) - L1_Canis1(t) |  35430  |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Canis1hou, L1_Canis1toi | dog 
332  |    dog     |  13737h - 7005h   |    -13_68 - -13_67    | L1_Canis1(t) - L1_Canis1(h) |  36230  |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
333  |    dog     |  20960h - 25203h  |     12_23 - 12_25     |   L1_Cf(t) - L1_Cf(h)   |  36854  |  True  | L1_Cftou, L1_Cfhoi | dog 
334  |    dog     |  22036h - 25485h  |     -5_72 - -5_71     | L1_Canis1(h) - L1_Canis1(t) |  39649  |  True  | L1_Canis1hou, L1_Canis1toi | dog 
335  |    dog     |   6127h - 13098t  |     32_28 - 32_29     | L1_Canis1(h) - L1_Canis1(t) |  42833  |  True  | L1_Canis1hou, L1_Canis1toi | dog 
336  |    dog     |   1991h - 13517h  |    -34_26 - -34_25    |   L1_Cf(t) - L1_Cf(h)   |  52671  |  True  | L1_Cftou, L1_Cfhoi | dog 
