 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
146  | chimpanzee |  20559t - 30312h  |     -9_38 - -9_37     |   L1PA3(t) - L1PA3(h)   |  3712   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
147  | chimpanzee |   7560t - 10747h  |   -12_186 - -12_185   |   L1PA5(t) - L1PA5(h)   |  3716   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
148  | chimpanzee |   6513t - 27205h  |   -2B_143 - -2B_142   |   L1PA4(h) - L1PA4(t)   |  3757   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
149  | chimpanzee |  17570h - 24423t  |    -7_267 - -7_263    |   L1PA3(t) - L1PA2(t)   |  3831   |  True  | L1PA3tou, L1PA3hoi, L1PA2hou, L1PA2toi | chimpanzee 
150  | chimpanzee |  17070t - 5789h   |     21_26 - 21_27     |    L1Pt(h) - L1Pt(t)    |  3862   |  True  | L1Pthou, L1Pttoi | chimpanzee 
151  | chimpanzee |   9641t - 17579t  |     16_30 - 16_39     |   L1PA3(h) - L1PA3(h)   |  3929   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
152  | chimpanzee |   1885t - 10133h  |     14_27 - 14_42     |   L1PA3(h) - L1PA3(h)   |  3947   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
153  | chimpanzee |  21872h - 10204h  |   -2B_165 - -2B_164   |    L1Pt(h) - L1Pt(t)    |  3949   |  True  | L1Pthou, L1Pttoi | chimpanzee 
154  | chimpanzee |  12781t - 482h    |   -2A_116 - -2A_115   |   L1PA4(h) - L1PA4(t)   |  3952   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
155  | chimpanzee |   8638t - 20867t  |    -1_173 - -1_172    |   L1PA3(h) - L1PA3(t)   |  3956   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
156  | chimpanzee |   5554h - 10573t  |      12_2 - 12_3      |    L1Pt(h) - L1Pt(t)    |  3988   |  True  | L1Pthou, L1Pttoi | chimpanzee 
157  | chimpanzee |   3546h - 28828t  |     4_177 - 9_65      |    L1Pt(h) - L1PA4(h)   |  4099   | False  | L1Pthou, L1Pttoi, L1PA4tou, L1PA4hoi | chimpanzee 
158  | chimpanzee |   2193h - 4506t   |     15_73 - 15_74     |    L1Pt(t) - L1Pt(h)    |  4144   |  True  | L1Pttou, L1Pthoi | chimpanzee 
159  | chimpanzee |   1237t - 10427h  |    2B_135 - 2B_136    |   L1PA2(t) - L1PA2(h)   |  4152   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
160  | chimpanzee |  36805t - 36826t  |    -3_112 - -3_108    |   L1PA4(h) - L1PA4(t)   |  4178   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
161  | chimpanzee |  17771h - 16991t  |     -3_67 - -3_78     |   L1PA5(t) - L1PA2(t)   |  4190   | False  | L1PA5tou, L1PA5hoi, L1Pttou, L1Pthoi, L1PA2hou, L1PA2toi | chimpanzee 
162  | chimpanzee |  16490h - 15634h  |     7_212 - 7_214     |   L1PA3(t) - L1PA4(h)   |  4207   |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
163  | chimpanzee |   6382t - 5129t   |     12_91 - 12_93     |   L1PA4(t) - L1PA3(h)   |  4212   |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
164  | chimpanzee |   8480h - 18982t  |    -11_28 - -11_25    |   L1PA4(t) - L1PA2(t)   |  4230   |  True  | L1PA4tou, L1PA4hoi, L1PA2hou, L1PA2toi | chimpanzee 
165  | chimpanzee |  23115t - 16298t  |     8_116 - 8_120     |   L1PA3(t) - L1PA2(h)   |  4243   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
166  | chimpanzee |     98t - 6371h   |     4_242 - 4_247     |   L1PA4(h) - L1Pt(t)    |  4255   |  True  | L1PA4hou, L1PA4toi, L1Pthou, L1Pttoi | chimpanzee 
167  | chimpanzee |  14625h - 29345h  |     -4_75 - 4_70      |   L1PA3(t) - L1PA2(t)   |  4289   |  True  | L1PA3tou, L1PA3hoi, L1PA2hou, L1PA2toi | chimpanzee 
168  | chimpanzee |  11110t - 22399h  |    -7_241 - 7_242     |    L1Pt(t) - L1P1(t)    |  4422   |  True  | L1Pttou, L1Pthoi, L1P1hou, L1P1toi | chimpanzee 
169  | chimpanzee |  12628h - 18300t  |    -4_163 - -4_162    |   L1PA3(h) - L1PA3(t)   |  4428   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
170  | chimpanzee |   8370h - 8198t   |    -2B_69 - -2B_66    |   L1PA3(h) - L1PA2(t)   |  4457   |  True  | L1PA3hou, L1PA3toi, L1PA2hou, L1PA2toi | chimpanzee 
171  | chimpanzee |  10745h - 1084h   |     -X_14 - -X_13     |   L1PA4(h) - L1PA4(t)   |  4484   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
172  | chimpanzee |   1052t - 17000h  |    -13_89 - -2A_118   |   L1PA3(h) - L1PA3(t)   |  4548   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
173  | chimpanzee |   2036h - 13284h  |   -14_103 - -14_102   |    L1Pt(t) - L1Pt(h)    |  4589   |  True  | L1Pttou, L1Pthoi | chimpanzee 
174  | chimpanzee |   5617h - 15569h  |     4_151 - -4_63     |   L1PA3(h) - L1PA2(h)   |  4597   |  True  | L1PA3hou, L1PA3toi, L1PA2tou, L1PA2hoi | chimpanzee 
175  | chimpanzee |   6812h - 16703t  |   -2B_187 - -2B_186   |   L1PA3(h) - L1PA3(t)   |  4609   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
176  | chimpanzee |  29872h - 3940h   |   -11_100 - -11_97    |   L1PA3(h) - L1PA3(t)   |  4625   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
177  | chimpanzee |  22934t - 5492h   |    10_112 - 10_113    |   L1PA3(h) - L1PA3(t)   |  4635   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
178  | chimpanzee |  13159h - 14884t  |     -X_42 - X_86      |   L1PA4(h) - L1PA3(t)   |  4648   | False  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
179  | chimpanzee |   9545t - 21695t  |     5_231 - 9_94      |   L1PA3(t) - L1PA2(t)   |  4680   |  True  | L1PA3tou, L1PA3hoi, L1PA2hou, L1PA2toi | chimpanzee 
180  | chimpanzee |  14387t - 9377t   |    -12_95 - -12_93    |   L1PA3(h) - L1PA4(t)   |  4718   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
181  | chimpanzee |   7277t - 6961h   |     8_126 - 8_127     |   L1PA2(t) - L1PA2(h)   |  4735   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
182  | chimpanzee |   5346h - 16033t  |    -12_53 - -12_49    |   L1PA3(h) - L1PA3(h)   |  4738   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
183  | chimpanzee |  40783t - 1104t   |    -3_207 - -3_203    |   L1PA3(t) - L1PA4(t)   |  4846   |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
184  | chimpanzee |   2729t - 1107t   |      7_32 - 7_37      |   L1PA3(h) - L1PA3(t)   |  4890   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
185  | chimpanzee |  20095t - 34878t  |     11_42 - 11_43     |    L1Pt(t) - L1Pt(h)    |  4959   |  True  | L1Pttou, L1Pthoi | chimpanzee 
186  | chimpanzee |   1780h - 42506t  |    -4_271 - 2B_8      |   L1PA3(t) - L1PA3(t)   |  4965   | False  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
187  | chimpanzee |   2340t - 27378h  |   -2B_142 - -2B_140   |    L1Pt(h) - L1PA3(h)   |  4967   |  True  | L1Pthou, L1Pttoi, L1PA3tou, L1PA3hoi | chimpanzee 
188  | chimpanzee |   3966t - 14609t  |    -6_188 - -6_186    |   L1PA3(h) - L1PA4(h)   |  5022   |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
189  | chimpanzee |  25607t - 12893h  |    -5_200 - -5_187    |   L1PA3(t) - L1PA2(h)   |  5050   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
190  | chimpanzee |  21168t - 19496t  |     2B_33 - 2B_34     |   L1PA2(t) - L1PA2(h)   |  5060   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
191  | chimpanzee |  16222h - 26087h  |    -4_304 - -4_301    |   L1PA4(t) - L1PA3(h)   |  5080   |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
192  | chimpanzee |   7930h - 22955h  |    -8_105 - -8_99     |   L1PA4(h) - L1PA3(h)   |  5092   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
193  | chimpanzee |  23739t - 30817t  |     -6_66 - -6_64     |   L1PA4(h) - L1PA5(h)   |  5093   |  True  | L1PA4hou, L1PA4toi, L1PA5tou, L1PA5hoi | chimpanzee 
194  | chimpanzee |  15292t - 9421h   |     14_81 - 14_82     |   L1PA2(t) - L1PA2(h)   |  5121   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
195  | chimpanzee |  14711t - 4056t   |   -10_166 - -10_165   |   L1PA3(t) - L1PA3(h)   |  5136   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
196  | chimpanzee |   6127h - 13098t  |     4_160 - 4_162     |   L1PA2(t) - L1PA3(h)   |  5145   |  True  | L1PA2tou, L1PA2hoi, L1PA3tou, L1PA3hoi | chimpanzee 
197  | chimpanzee |  23840h - 9875t   |     19_18 - 19_19     |   L1PA3(h) - L1PA3(t)   |  5150   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
198  | chimpanzee |   8788t - 5185h   |    -5_177 - -5_176    |   L1PA3(t) - L1PA3(h)   |  5158   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
199  | chimpanzee |   2784h - 2440h   |     -4_83 - -4_79     |   L1PA2(t) - L1PA3(h)   |  5176   |  True  | L1PA2tou, L1PA2hoi, L1PA3tou, L1PA3hoi | chimpanzee 
200  | chimpanzee |  23953h - 1432h   |    -12_96 - -12_95    |   L1PA3(t) - L1PA3(h)   |  5192   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
201  | chimpanzee |  12609t - 24760h  |     8_151 - 8_152     |    L1P1(h) - L1P1(t)    |  5243   |  True  | L1P1hou, L1P1toi | chimpanzee 
202  | chimpanzee |  16564t - 19606t  |    -4_198 - -4_197    |   L1PA3(t) - L1PA3(h)   |  5255   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
203  | chimpanzee |  19842h - 7547t   |      20_3 - 20_7      |   L1PA3(t) - L1PA3(t)   |  5270   |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
204  | chimpanzee |   6461h - 1569t   |     5_164 - 5_165     |    L1Pt(t) - L1Pt(h)    |  5347   |  True  | L1Pttou, L1Pthoi | chimpanzee 
205  | chimpanzee |   1737t - 3111t   |     7_215 - 7_217     |    L1Pt(h) - L1Pt(h)    |  5379   |  True  | L1Pthou, L1Pttoi, L1Pttou, L1Pthoi | chimpanzee 
206  | chimpanzee |  12377h - 2244h   |     6_210 - 6_212     |    L1Pt(h) - L1PA3(t)   |  5409   |  True  | L1Pthou, L1Pttoi, L1PA3hou, L1PA3toi | chimpanzee 
207  | chimpanzee |  11615t - 34494h  |    -8_199 - -8_198    |    L1P1(h) - L1P1(t)    |  5434   |  True  | L1P1hou, L1P1toi | chimpanzee 
208  | chimpanzee |   3267h - 17570t  |    -7_278 - -7_267    |   L1PA3(t) - L1PA3(h)   |  5454   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
209  | chimpanzee |  11124h - 12137t  |    -16_42 - -16_41    |    L1Pt(t) - L1Pt(h)    |  5500   |  True  | L1Pttou, L1Pthoi | chimpanzee 
210  | chimpanzee |   3438t - 26113t  |    -12_47 - -12_46    |   L1PA3(h) - L1PA3(t)   |  5502   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
211  | chimpanzee |  11333t - 62852t  |     -X_27 - X_30      |   L1PA5(h) - L1PA3(t)   |  5653   | False  | L1PA5hou, L1PA5toi, L1PA3hou, L1PA3toi | chimpanzee 
212  | chimpanzee |  13840h - 58302h  |     -9_74 - -9_71     |   L1PA2(h) - L1PA3(t)   |  5682   |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
213  | chimpanzee |   8062t - 3026t   |     8_214 - 8_215     |    L1Pt(h) - L1Pt(t)    |  5685   |  True  | L1Pthou, L1Pttoi | chimpanzee 
214  | chimpanzee |   1439h - 40586t  |   -10_135 - -10_131   |   L1PA2(h) - L1PA3(t)   |  5768   |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
215  | chimpanzee |  11978h - 22955t  |      8_95 - 8_99      |    L1Pt(t) - L1P1(h)    |  5838   |  True  | L1Pttou, L1Pthoi, L1P1tou, L1P1hoi | chimpanzee 
216  | chimpanzee |  18556t - 6077h   |     5_129 - 5_130     |    L1Pt(h) - L1Pt(t)    |  5861   |  True  | L1Pthou, L1Pttoi | chimpanzee 
217  | chimpanzee |  12225h - 11973t  |    -9_103 - -9_100    |   L1PA4(t) - L1PA2(t)   |  5883   |  True  | L1PA4tou, L1PA4hoi, L1PA2hou, L1PA2toi | chimpanzee 
218  | chimpanzee |  12623t - 14240t  |     7_178 - 7_186     |   L1PA4(h) - L1PA3(h)   |  5896   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
219  | chimpanzee |   1758h - 8803t   |    -13_59 - -13_57    |   L1PA4(t) - L1PA3(t)   |  5908   |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
220  | chimpanzee |  13630h - 18800t  |      2A_7 - 2A_2      |    L1Pt(t) - L1PA3(h)   |  5984   |  True  | L1Pttou, L1Pthoi, L1PA3tou, L1PA3hoi | chimpanzee 
221  | chimpanzee |  12153h - 6874t   |    -4_201 - -4_198    |   L1PA3(t) - L1PA2(h)   |  6161   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
222  | chimpanzee |   8641h - 29259h  |    -4_228 - -4_227    |   L1PA3(t) - L1PA3(h)   |  6175   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
223  | chimpanzee |  19896h - 1737h   |     7_214 - 7_215     |   L1PA2(t) - L1PA2(h)   |  6215   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
224  | chimpanzee |   4086h - 11110h  |     7_240 - -7_241    |    L1Pt(h) - L1P1(h)    |  6229   |  True  | L1Pthou, L1Pttoi, L1P1tou, L1P1hoi | chimpanzee 
225  | chimpanzee |  35131h - 2316t   |     3_290 - 3_291     |   L1PA3(t) - L1PA3(h)   |  6239   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
226  | chimpanzee |  24140h - 9092h   |     21_18 - 21_16     |    L1P1(t) - L1PA4(h)   |  6251   | False  | L1P1tou, L1P1hoi, L1PA4tou, L1PA4hoi | chimpanzee 
227  | chimpanzee |  12623h - 13444t  |    -7_178 - -7_171    |   L1PA3(t) - L1PA3(t)   |  6275   |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
228  | chimpanzee |   7696t - 14686t  |       1_2 - 1_3       |   L1PA3(h) - L1PA3(t)   |  6288   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
229  | chimpanzee |  29693h - 26483t  |   -12_142 - -12_129   |   L1PA3(t) - L1PA3(h)   |  6294   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
230  | chimpanzee |  29549h - 9580h   |    -6_165 - -6_162    |   L1PA3(t) - L1PA4(t)   |  6317   |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
231  | chimpanzee |   6229h - 31800h  |      13_6 - 13_8      |   L1PA4(h) - L1PA3(h)   |  6335   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
232  | chimpanzee |  22181t - 37058h  |   -11_101 - -11_100   |   L1PA3(t) - L1PA3(h)   |  6349   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
233  | chimpanzee |    669t - 3643t   |     4_247 - 4_248     |   L1PA3(t) - L1PA3(h)   |  6381   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
234  | chimpanzee |   8394t - 11785h  |   -12_162 - -12_161   |   L1PA3(t) - L1PA3(h)   |  6496   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
235  | chimpanzee |  16946h - 29585h  |     15_54 - 15_55     |    L1Pt(t) - L1Pt(h)    |  6508   |  True  | L1Pttou, L1Pthoi | chimpanzee 
236  | chimpanzee |   8570h - 38980t  |      9_70 - 9_71      |   L1PA3(h) - L1PA3(t)   |  6590   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
237  | chimpanzee |  18982h - 8017t   |    -11_25 - -11_23    |   L1PA4(t) - L1PA4(h)   |  6771   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
238  | chimpanzee |  26054t - 23383t  |      4_95 - 4_97      |   L1PA3(t) - L1PA4(t)   |  6774   |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
239  | chimpanzee |  25926t - 8638h   |    -1_175 - -1_173    |    L1P1(t) - L1PA4(h)   |  6839   |  True  | L1P1tou, L1P1hoi, L1PA4tou, L1PA4hoi | chimpanzee 
240  | chimpanzee |   3480h - 13118h  |    -15_33 - -15_27    |   L1PA3(t) - L1PA2(h)   |  6879   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
241  | chimpanzee |  23779t - 12889h  |    -5_126 - -5_123    |   L1PA2(t) - L1P1(t)    |  6880   |  True  | L1PA2tou, L1PA2hoi, L1P1hou, L1P1toi | chimpanzee 
242  | chimpanzee |   7575t - 11748t  |    -2A_34 - -2A_33    |   L1PA4(t) - L1PA4(h)   |  6925   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
243  | chimpanzee |  23532h - 1549t   |     5_212 - -5_185    |    L1P1(h) - L1PA3(t)   |  6988   |  True  | L1P1hou, L1P1toi, L1PA3hou, L1PA3toi | chimpanzee 
244  | chimpanzee |  31932h - 16745h  |    -7_200 - -7_198    |    L1Pt(t) - L1PA3(t)   |  6997   |  True  | L1Pttou, L1Pthoi, L1PA3hou, L1PA3toi | chimpanzee 
245  | chimpanzee |   8571t - 27795h  |    2B_101 - 2B_103    |   L1PA3(h) - L1PA4(t)   |  7047   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
246  | chimpanzee |  36295h - 5597t   |     -1_18 - -1_14     |   L1PA3(t) - L1PA4(t)   |  7063   |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
247  | chimpanzee |  14543t - 33101t  |     -3_95 - -3_88     |    L1Pt(t) - L1PA3(h)   |  7124   |  True  | L1Pttou, L1Pthoi, L1PA3tou, L1PA3hoi | chimpanzee 
248  | chimpanzee |  26588t - 16399t  |     15_18 - 15_19     |   L1PA3(t) - L1PA3(h)   |  7285   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
249  | chimpanzee |  30928t - 8855t   |      1_35 - 1_40      |   L1PA3(h) - L1PA4(t)   |  7302   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
250  | chimpanzee |   8260t - 19930h  |    -10_75 - -10_73    |   L1PA3(t) - L1PA5(h)   |  7306   |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
251  | chimpanzee |  35443t - 18424t  |    -1_203 - -1_199    |    L1P1(h) - L1PA2(t)   |  7310   |  True  | L1P1hou, L1P1toi, L1PA2hou, L1PA2toi | chimpanzee 
252  | chimpanzee |  22145t - 20738h  |   -10_124 - -10_123   |   L1PA4(h) - L1PA4(t)   |  7363   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
253  | chimpanzee |   3845t - 9580t   |     6_161 - 6_162     |   L1PA2(h) - L1PA2(t)   |  7446   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
254  | chimpanzee |   4809t - 21729t  |     3_190 - 3_191     |   L1PA4(t) - L1PA4(h)   |  7504   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
255  | chimpanzee |   2974t - 1493t   |     -1_54 - -1_52     |   L1PA3(h) - L1PA3(t)   |  7551   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
256  | chimpanzee |   3916h - 10812t  |   -2A_126 - -2A_125   |    L1Pt(t) - L1Pt(h)    |  7557   |  True  | L1Pttou, L1Pthoi | chimpanzee 
257  | chimpanzee |  20339h - 32913t  |    -3_277 - -3_276    |   L1PA2(t) - L1PA2(h)   |  7645   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
258  | chimpanzee |  23286t - 14676t  |       9_6 - 9_7       |   L1PA4(h) - L1PA4(t)   |  7703   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
259  | chimpanzee |  10659t - 30787h  |     3_100 - 3_104     |   L1PA4(t) - L1PA5(h)   |  7739   |  True  | L1PA4tou, L1PA4hoi, L1PA5tou, L1PA5hoi | chimpanzee 
260  | chimpanzee |   4890h - 12725h  |     -5_72 - -5_71     |   L1PA3(t) - L1PA3(h)   |  7774   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
261  | chimpanzee |  12138t - 15752t  |       6_4 - 6_9       |   L1PA4(h) - L1PA3(t)   |  7792   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
262  | chimpanzee |  36498h - 31458h  |      7_41 - 7_46      |   L1PA4(h) - L1PA3(t)   |  8053   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
263  | chimpanzee |  11086h - 25260t  |     4_272 - 4_275     |    L1Pt(t) - L1Pt(h)    |  8108   |  True  | L1Pttou, L1Pthoi | chimpanzee 
264  | chimpanzee |    519t - 5757h   |    -14_67 - -14_66    |   L1PA3(t) - L1PA3(h)   |  8159   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
265  | chimpanzee |  26683h - 11103h  |     9_133 - 9_134     |   L1PA3(h) - L1PA3(t)   |  8242   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
266  | chimpanzee |   6779t - 22130t  |     17_18 - 17_20     |   L1PA3(t) - L1PA3(h)   |  8388   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
267  | chimpanzee |  17147t - 3105h   |     5_273 - 5_276     |   L1PA3(t) - L1PA4(h)   |  8511   |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
268  | chimpanzee |  12153t - 2487h   |     4_201 - 4_213     |   L1PA3(h) - L1PA4(h)   |  8597   |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
269  | chimpanzee |  11610t - 12633t  |     -9_97 - -9_95     |   L1PA5(h) - L1PA3(h)   |  8792   |  True  | L1PA5hou, L1PA5toi, L1PA3tou, L1PA3hoi | chimpanzee 
270  | chimpanzee |   2557h - 21348t  |      16_4 - 16_5      |   L1PA2(h) - L1PA2(t)   |  8798   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
271  | chimpanzee |  11984t - 10485h  |   -12_170 - -2A_114   |    L1Pt(h) - L1PA3(h)   |  8802   |  True  | L1Pthou, L1Pttoi, L1PA3tou, L1PA3hoi | chimpanzee 
272  | chimpanzee |  11185t - 21188t  |     10_49 - 10_50     |   L1PA4(t) - L1PA4(h)   |  8826   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
273  | chimpanzee |   4161h - 29650t  |     -6_34 - -6_33     |   L1PA3(h) - L1PA3(t)   |  8868   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
274  | chimpanzee |  11503t - 15548h  |    -15_27 - -15_25    |   L1PA3(h) - L1PA3(t)   |  8889   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
275  | chimpanzee |  21053t - 5824h   |      7_46 - 7_53      |   L1PA4(t) - L1PA3(t)   |  9021   |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
276  | chimpanzee |   8120h - 21071t  |     3_107 - 3_108     |    L1Pt(t) - L1Pt(h)    |  9028   |  True  | L1Pttou, L1Pthoi | chimpanzee 
277  | chimpanzee |  15697t - 5368t   |    -1_147 - -1_146    |   L1PA4(t) - L1PA4(h)   |  9108   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
278  | chimpanzee |   5079h - 4189t   |     -1_84 - -1_83     |   L1PA3(t) - L1PA3(h)   |  9208   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
279  | chimpanzee |  16892h - 13803t  |      -4_5 - -4_1      |   L1PA3(h) - L1PA3(h)   |  9353   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
280  | chimpanzee |  15105t - 24657h  |    12_100 - 12_101    |   L1PA4(t) - L1PA4(h)   |  9412   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
281  | chimpanzee |  11852t - 36848h  |     6_193 - 6_198     |    L1Pt(t) - L1Pt(t)    |  9419   |  True  | L1Pttou, L1Pthoi, L1Pthou, L1Pttoi | chimpanzee 
282  | chimpanzee |  19404h - 3462h   |    -6_177 - -6_176    |   L1PA3(h) - L1PA3(t)   |  9523   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
283  | chimpanzee |   6163h - 10216h  |     5_235 - 5_242     |    L1P1(t) - L1Pt(t)    |  9555   |  True  | L1P1tou, L1P1hoi, L1Pthou, L1Pttoi | chimpanzee 
284  | chimpanzee |  23959t - 31299h  |     13_94 - 13_96     |   L1PA3(h) - L1PA2(t)   |  9645   |  True  | L1PA3hou, L1PA3toi, L1PA2hou, L1PA2toi | chimpanzee 
285  | chimpanzee |  24289t - 8480t   |    -11_30 - -11_28    |    L1P1(h) - L1PA3(t)   |  9653   |  True  | L1P1hou, L1P1toi, L1PA3hou, L1PA3toi | chimpanzee 
286  | chimpanzee |  22253h - 23336t  |     4_349 - 4_350     |   L1PA3(t) - L1PA3(h)   |  9685   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
287  | chimpanzee |  21974h - 26666t  |     3_263 - 3_265     |   L1PA3(h) - L1PA3(h)   |  9803   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
288  | chimpanzee |  26581t - 21838h  |    -3_260 - -12_143   |    L1Pt(t) - L1PA3(h)   |  9834   | False  | L1Pttou, L1Pthoi, L1PA3tou, L1PA3hoi | chimpanzee 
289  | chimpanzee |  21572t - 14404h  |    -1_231 - -1_230    |   L1PA3(h) - L1PA3(t)   |  9855   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
290  | chimpanzee |   6710h - 8449t   |    12_181 - 12_182    |   L1PA3(h) - L1PA3(t)   |  9941   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
291  | chimpanzee |  11973h - 11610h  |    -9_100 - -9_97     |   L1PA2(h) - L1Pt(t)    |  9953   |  True  | L1PA2hou, L1PA2toi, L1Pthou, L1Pttoi | chimpanzee 
